x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.05,0.2115,0.376265,5.52033e-19,-1.3414,0.103166,1,-2,0,0.4
0.05,0.2125,0.372868,5.4383e-19,-1.3359,0.101888,1,-2,0,0.4
0.05,0.2135,0.369493,5.35924e-19,-1.3304,0.100623,1,-2,0,0.4
0.05,0.2145,0.36614,5.27842e-19,-1.32489,0.0993706,1,-2,0,0.4
0.05,0.2155,0.36281,5.19215e-19,-1.31938,0.0981311,1,-2,0,0.4
0.05,0.2165,0.359502,5.09841e-19,-1.31386,0.0969043,1,-2,0,0.4
0.05,0.2175,0.356216,4.99695e-19,-1.30834,0.0956901,1,-2,0,0.4
0.05,0.2185,0.352951,4.88904e-19,-1.30282,0.0944884,1,-2,0,0.4
0.05,0.2195,0.349709,4.77712e-19,-1.2973,0.0932992,1,-2,0,0.4
0.05,0.2205,0.346489,4.66504e-19,-1.29177,0.0921223,1,-2,0,0.4
0.05,0.2215,0.34329,4.55922e-19,-1.28624,0.0909577,1,-2,0,0.4
0.05,0.2225,0.340113,4.4683e-19,-1.28071,0.0898052,1,-2,0,0.4
0.05,0.2235,0.336958,4.95521e-19,-1.27518,0.0886648,1,-2,0,0.4
0.05,0.2245,0.333824,4.2084e-19,-1.26964,0.0875364,1,-2,0,0.4
0.05,0.2255,0.330712,3.24308e-19,-1.2641,0.0864198,1,-2,0,0.4
0.05,0.2265,0.327621,3.29232e-19,-1.25855,0.085315,1,-2,0,0.4
0.05,0.2275,0.324551,2.01221e-19,-1.25301,0.0842219,1,-2,0,0.4
0.05,0.2285,0.321503,1.95364e-19,-1.24746,0.0831405,1,-2,0,0.4
0.05,0.2295,0.318475,2.05635e-19,-1.2419,0.0820705,1,-2,0,0.4
0.05,0.2305,0.315469,1.69826e-19,-1.23635,0.081012,1,-2,0,0.4
0.05,0.2315,0.312484,2.28301e-19,-1.23079,0.0799648,1,-2,0,0.4
0.05,0.2325,0.309519,2.04245e-19,-1.22523,0.0789288,1,-2,0,0.4
0.05,0.2335,0.306575,2.31844e-19,-1.21967,0.077904,1,-2,0,0.4
0.05,0.2345,0.303652,2.67513e-19,-1.2141,0.0768902,1,-2,0,0.4
0.05,0.2355,0.30075,2.83549e-19,-1.20853,0.0758875,1,-2,0,0.4
0.05,0.2365,0.297868,2.46523e-19,-1.20296,0.0748956,1,-2,0,0.4
0.05,0.2375,0.295006,1.47458e-19,-1.19738,0.0739145,1,-2,0,0.4
0.05,0.2385,0.292165,1.32862e-19,-1.19181,0.0729441,1,-2,0,0.4
0.05,0.2395,0.289344,1.56278e-19,-1.18623,0.0719843,1,-2,0,0.4
0.05,0.2405,0.286543,9.0822e-20,-1.18064,0.071035,1,-2,0,0.4
0.05,0.2415,0.283763,4.83145e-20,-1.17506,0.0700962,1,-2,0,0.4
0.05,0.2425,0.281002,5.05985e-20,-1.16947,0.0691678,1,-2,0,0.4
0.05,0.2435,0.278261,1.0113e-19,-1.16388,0.0682496,1,-2,0,0.4
0.05,0.2445,0.27554,1.6236e-19,-1.15829,0.0673416,1,-2,0,0.4
0.05,0.2455,0.272839,1.73816e-19,-1.15269,0.0664438,1,-2,0,0.4
0.05,0.2465,0.270158,2.07853e-19,-1.14709,0.0655559,1,-2,0,0.4
0.05,0.2475,0.267496,2.10159e-19,-1.14149,0.0646779,1,-2,0,0.4
0.05,0.2485,0.264853,2.53878e-19,-1.13589,0.0638098,1,-2,0,0.4
0.05,0.2495,0.26223,2.81472e-19,-1.13028,0.0629515,1,-2,0,0.4
0.05,0.2505,0.259626,2.97346e-19,-1.12467,0.0621028,1,-2,0,0.4
0.05,0.2515,0.257042,3.04104e-19,-1.11906,0.0612638,1,-2,0,0.4
0.05,0.2525,0.254476,2.89995e-19,-1.11344,0.0604342,1,-2,0,0.4
0.05,0.2535,0.251929,2.82137e-19,-1.10783,0.0596141,1,-2,0,0.4
0.05,0.2545,0.249402,2.8655e-19,-1.10221,0.0588033,1,-2,0,0.4
0.05,0.2555,0.246893,2.9843e-19,-1.09659,0.0580018,1,-2,0,0.4
0.05,0.2565,0.244403,3.14861e-19,-1.09096,0.0572094,1,-2,0,0.4
0.05,0.2575,0.241932,3.29698e-19,-1.08533,0.0564262,1,-2,0,0.4
0.05,0.2585,0.239479,3.41445e-19,-1.07971,0.055652,1,-2,0,0.4
0.05,0.2595,0.237045,3.49262e-19,-1.07407,0.0548867,1,-2,0,0.4
0.05,0.2605,0.234629,3.53176e-19,-1.06844,0.0541303,1,-2,0,0.4
0.05,0.2615,0.232231,3.53755e-19,-1.0628,0.0533827,1,-2,0,0.4
0.05,0.2625,0.229852,3.51626e-19,-1.05716,0.0526438,1,-2,0,0.4
0.05,0.2635,0.227491,3.47254e-19,-1.05152,0.0519135,1,-2,0,0.4
0.05,0.2645,0.225148,3.40845e-19,-1.04587,0.0511918,1,-2,0,0.4
0.05,0.2655,0.222823,3.32096e-19,-1.04023,0.0504785,1,-2,0,0.4
0.05,0.2665,0.220515,3.19724e-19,-1.03458,0.0497737,1,-2,0,0.4
0.05,0.2675,0.218226,3.01656e-19,-1.02893,0.0490772,1,-2,0,0.4
0.05,0.2685,0.215954,2.77551e-19,-1.02327,0.0483889,1,-2,0,0.4
0.05,0.2695,0.2137,2.53368e-19,-1.01761,0.0477088,1,-2,0,0.4
0.05,0.2705,0.211463,2.43721e-19,-1.01195,0.0470367,1,-2,0,0.4
0.05,0.2715,0.209244,3.11173e-19,-1.00629,0.0463727,1,-2,0,0.4
0.05,0.2725,0.207042,2.96984e-19,-1.00063,0.0457167,1,-2,0,0.4
0.05,0.2735,0.204857,2.85788e-19,-0.99496,0.0450685,1,-2,0,0.4
0.05,0.2745,0.202689,3.12884e-19,-0.989291,0.0444281,1,-2,0,0.4
0.05,0.2755,0.200539,3.33837e-19,-0.983619,0.0437955,1,-2,0,0.4
0.05,0.2765,0.198405,3.12334e-19,-0.977945,0.0431705,1,-2,0,0.4
0.05,0.2775,0.196289,2.47001e-19,-0.972268,0.0425531,1,-2,0,0.4
0.05,0.2785,0.194189,1.98256e-19,-0.966589,0.0419432,1,-2,0,0.4
0.05,0.2795,0.192106,8.39594e-20,-0.960907,0.0413407,1,-2,0,0.4
0.05,0.2805,0.19004,2.03634e-19,-0.955223,0.0407457,1,-2,0,0.4
0.05,0.2815,0.18799,2.15452e-19,-0.949537,0.0401579,1,-2,0,0.4
0.05,0.2825,0.185957,2.05441e-19,-0.943848,0.0395774,1,-2,0,0.4
0.05,0.2835,0.18394,2.18474e-19,-0.938157,0.039004,1,-2,0,0.4
0.05,0.2845,0.181939,2.40578e-19,-0.932463,0.0384377,1,-2,0,0.4
0.05,0.2855,0.179955,2.59315e-19,-0.926767,0.0378785,1,-2,0,0.4
0.05,0.2865,0.177986,2.74723e-19,-0.921069,0.0373262,1,-2,0,0.4
0.05,0.2875,0.176034,2.92293e-19,-0.915368,0.0367808,1,-2,0,0.4
0.05,0.2885,0.174098,3.0646e-19,-0.909665,0.0362422,1,-2,0,0.4
0.05,0.2895,0.172178,3.03326e-19,-0.90396,0.0357104,1,-2,0,0.4
0.05,0.2905,0.170273,2.87297e-19,-0.898252,0.0351853,1,-2,0,0.4
0.05,0.2915,0.168384,2.71608e-19,-0.892542,0.0346668,1,-2,0,0.4
0.05,0.2925,0.166511,2.75349e-19,-0.88683,0.0341549,1,-2,0,0.4
0.05,0.2935,0.164654,3.08657e-19,-0.881115,0.0336495,1,-2,0,0.4
0.05,0.2945,0.162812,3.54092e-19,-0.875398,0.0331505,1,-2,0,0.4
0.05,0.2955,0.160985,4.0391e-19,-0.869679,0.0326579,1,-2,0,0.4
0.05,0.2965,0.159174,5.11893e-19,-0.863957,0.0321716,1,-2,0,0.4
0.05,0.2975,0.157377,4.85729e-19,-0.858233,0.0316915,1,-2,0,0.4
0.05,0.2985,0.155597,5.15366e-19,-0.852507,0.0312177,1,-2,0,0.4
0.05,0.2995,0.153831,5.5914e-19,-0.846778,0.0307499,1,-2,0,0.4
0.05,0.3005,0.15208,5.92059e-19,-0.841048,0.0302882,1,-2,0,0.4
0.05,0.3015,0.150344,6.17799e-19,-0.835315,0.0298325,1,-2,0,0.4
0.05,0.3025,0.148623,6.40856e-19,-0.829579,0.0293828,1,-2,0,0.4
0.05,0.3035,0.146917,6.65639e-19,-0.823842,0.0289389,1,-2,0,0.4
0.05,0.3045,0.145225,6.78707e-19,-0.818102,0.0285009,1,-2,0,0.4
0.05,0.3055,0.143549,6.80641e-19,-0.81236,0.0280686,1,-2,0,0.4
0.05,0.3065,0.141886,6.73733e-19,-0.806616,0.027642,1,-2,0,0.4
0.05,0.3075,0.140238,6.59529e-19,-0.80087,0.0272211,1,-2,0,0.4
0.05,0.3085,0.138605,6.39193e-19,-0.795121,0.0268057,1,-2,0,0.4
0.05,0.3095,0.136986,6.1447e-19,-0.789371,0.0263959,1,-2,0,0.4
0.05,0.3105,0.135381,5.87776e-19,-0.783618,0.0259915,1,-2,0,0.4
0.05,0.3115,0.13379,5.6144e-19,-0.777863,0.0255925,1,-2,0,0.4
0.05,0.3125,0.132214,5.36853e-19,-0.772106,0.0251989,1,-2,0,0.4
0.05,0.3135,0.130651,5.13663e-19,-0.766347,0.0248106,1,-2,0,0.4
