# x y Cp
8.248083706579500962e-01 -2.343301210456277817e-02 -1.097747487150357582e-01
8.198406934819366665e-01 -2.399788365647893135e-02 -1.172546959253596421e-01
8.148726460973663155e-01 -2.455949034807937414e-02 -1.239957254799462366e-01
8.099042315436746353e-01 -2.511783804304070639e-02 -1.306544340279560956e-01
8.049354518044447016e-01 -2.567293203673819482e-02 -1.384747265567510821e-01
7.999663100464607934e-01 -2.622477648121816773e-02 -1.453358728007433653e-01
7.949968094245420946e-01 -2.677337414935185289e-02 -1.525229068285914313e-01
7.900269516510893819e-01 -2.731872676746171028e-02 -1.598892239211724131e-01
7.850567384430763296e-01 -2.786083513446804827e-02 -1.671158088517247786e-01
7.800861730634556235e-01 -2.839969887410284666e-02 -1.749106581883187461e-01
7.751152569193942021e-01 -2.893531660512325965e-02 -1.829244939563441363e-01
7.701439914887791005e-01 -2.946768575882459038e-02 -1.929422891599502365e-01
7.651723789339187620e-01 -2.999680253612321476e-02 -2.097108686033285763e-01
7.602004206463270908e-01 -3.052266208496839592e-02 -2.337746123279328958e-01
7.552281181893254480e-01 -3.104525844140613305e-02 -2.705940077103941022e-01
7.502554731276763755e-01 -3.156458458792640864e-02 -3.229567970957267775e-01
7.452824869906079508e-01 -3.208063231512497948e-02 -3.818640608901822109e-01
7.403091607888665493e-01 -3.259339208827494172e-02 -4.291535415735177050e-01
7.353354954921420550e-01 -3.310285317986998155e-02 -4.593036803314669014e-01
7.303614919924222848e-01 -3.360900391057804193e-02 -4.702823602150136284e-01
7.253871512768750307e-01 -3.411183160335662379e-02 -4.767011432365237944e-01
7.204124747617304259e-01 -3.461132210675356424e-02 -4.787286911527083855e-01
7.154374631645281646e-01 -3.510745978263116185e-02 -4.799347822520629303e-01
7.104621164602075156e-01 -3.560022798755527185e-02 -4.805856217555851684e-01
7.054864353128726950e-01 -3.608960914675166110e-02 -4.809957872104748677e-01
7.005104202605594299e-01 -3.657558465117292934e-02 -4.811206518301048840e-01
6.955340718521072496e-01 -3.705813419633061101e-02 -4.816697586184251478e-01
6.905573902595468772e-01 -3.753723588624803542e-02 -4.819991864172273877e-01
6.855803757919416430e-01 -3.801286684841809205e-02 -4.824063698374957410e-01
6.806030289326978622e-01 -3.848500336686599271e-02 -4.826636190468312493e-01
6.756253490624284375e-01 -3.895362067143662982e-02 -4.831279332826880490e-01
6.706473367764498317e-01 -3.941869198364363058e-02 -4.835499390255108554e-01
6.656689922720377961e-01 -3.988018890113065318e-02 -4.840041611561272661e-01
6.606903146563951612e-01 -4.033808219706387643e-02 -4.846618798210406975e-01
6.557113040837054818e-01 -4.079234170743294141e-02 -4.850107952820602031e-01
6.507319607460082533e-01 -4.124293602158975169e-02 -4.854602285540884909e-01
6.457522841343692477e-01 -4.168983176822478598e-02 -4.866000676471585185e-01
6.407722735871083097e-01 -4.213299386175163586e-02 -4.872823121259482471e-01
6.357919290551657943e-01 -4.257238619653766487e-02 -4.881627236615757037e-01
6.308112503651890357e-01 -4.300797178328829434e-02 -4.892246996479220345e-01
6.258302369654185071e-01 -4.343971238782147470e-02 -4.898672832225540730e-01
6.208488879737472654e-01 -4.386756771582367431e-02 -4.903145030898249379e-01
6.158672034252239413e-01 -4.429149554769669372e-02 -4.912233182824738975e-01
6.108851827764858466e-01 -4.471145263790513719e-02 -4.918548840770645136e-01
6.059028249373729080e-01 -4.512739478962657369e-02 -4.931831408617254886e-01
6.009201298864925711e-01 -4.553927643113452051e-02 -4.940686336001180456e-01
5.959370970989071870e-01 -4.594704995293149435e-02 -4.950854787463833673e-01
5.909537258364485623e-01 -4.635066577091158380e-02 -4.960807422584699866e-01
5.859700156244613822e-01 -4.675007302254557962e-02 -4.967943998291676766e-01
5.809859658137975780e-01 -4.714521970829267661e-02 -4.970329239535025145e-01
5.760015756522742780e-01 -4.753605251428320855e-02 -4.977727728303913968e-01
5.710168449194837903e-01 -4.792251608018689019e-02 -4.988098087522373492e-01
5.660317730214154963e-01 -4.830455296854911651e-02 -4.994252812713386169e-01
5.610463593838244112e-01 -4.868210423521148605e-02 -5.000505678309062896e-01
5.560606036004582808e-01 -4.905510956484292195e-02 -5.010884324626918573e-01
5.510745051850665099e-01 -4.942350719907112611e-02 -5.020739608460204062e-01
5.460880639508448597e-01 -4.978723345211681639e-02 -5.029939100314662070e-01
5.411012794288383443e-01 -5.014622252684329540e-02 -5.039278477557420644e-01
5.361141513038767403e-01 -5.050040682948085669e-02 -5.047794987069974537e-01
5.311266794283137083e-01 -5.084971712943782418e-02 -5.056250110834981104e-01
5.261388637569952564e-01 -5.119408250112379710e-02 -5.060834289142941422e-01
5.211507042555405533e-01 -5.153343014281813739e-02 -5.078862712442260285e-01
5.161622009224551277e-01 -5.186768519023603197e-02 -5.091585680099731670e-01
5.111733539114968750e-01 -5.219677075782312714e-02 -5.103166718660379075e-01
