x,y,rho,u,v,p,rho_exact,u_exact,v_exact,p_exact
0.1035,0.1,1,0,0,1,1,0,0,1
0.1035,0.3,1,0,0,1,1,0,0,1
0.1035,0.5,1,0,0,1,1,0,0,1
0.1035,0.7,1,0,0,1,1,0,0,1
0.1035,0.9,1,0,0,1,1,0,0,1
0.1045,0.1,1,0,0,1,1,0,0,1
0.1045,0.3,1,0,0,1,1,0,0,1
0.1045,0.5,1,0,0,1,1,0,0,1
0.1045,0.7,1,0,0,1,1,0,0,1
0.1045,0.9,1,0,0,1,1,0,0,1
0.1055,0.1,1,0,0,1,1,0,0,1
0.1055,0.3,1,0,0,1,1,0,0,1
0.1055,0.5,1,0,0,1,1,0,0,1
0.1055,0.7,1,0,0,1,1,0,0,1
0.1055,0.9,1,0,0,1,1,0,0,1
0.1065,0.1,1,0,0,1,1,0,0,1
0.1065,0.3,1,0,0,1,1,0,0,1
0.1065,0.5,1,0,0,1,1,0,0,1
0.1065,0.7,1,0,0,1,1,0,0,1
0.1065,0.9,1,0,0,1,1,0,0,1
0.1075,0.1,1,0,0,1,1,0,0,1
0.1075,0.3,1,0,0,1,1,0,0,1
0.1075,0.5,1,0,0,1,1,0,0,1
0.1075,0.7,1,0,0,1,1,0,0,1
0.1075,0.9,1,0,0,1,1,0,0,1
0.1085,0.1,1,0,0,1,1,0,0,1
0.1085,0.3,1,0,0,1,1,0,0,1
0.1085,0.5,1,0,0,1,1,0,0,1
0.1085,0.7,1,0,0,1,1,0,0,1
0.1085,0.9,1,0,0,1,1,0,0,1
0.1095,0.1,1,0,0,1,1,0,0,1
0.1095,0.3,1,0,0,1,1,0,0,1
0.1095,0.5,1,0,0,1,1,0,0,1
0.1095,0.7,1,0,0,1,1,0,0,1
0.1095,0.9,1,0,0,1,1,0,0,1
0.1105,0.1,1,0,0,1,1,0,0,1
0.1105,0.3,1,0,0,1,1,0,0,1
0.1105,0.5,1,0,0,1,1,0,0,1
